State,District,Location,Longitude,Latitude,Year,pH,EC (µS/cm at,CO3 (mg/L),HCO3,Cl (mg/L),F (mg/L),SO4,NO3,Ca (mg/L),Mg (mg/L),Na (mg/L),K (mg/L),U (ppb),Total Hardness,Total_Anions,Alkalinity,EC_Cl_Ratio,WQI,WQI_Level
Uttar Pradesh,Mirzapur,Chaukia,82.9438,25.0794,2023,8.1,611.0,0.0,354.0,21.0,0.54,6.0,10.0,28.0,26.0,71.0,1.0,0.0,180.0,391.0,354.0,27.772727272727273,56.33931508293295,Poor
Uttar Pradesh,Mirzapur,Jaugarh,82.8193,24.9851,2023,7.83,389.0,0.0,207.0,14.0,0.35,6.0,19.0,24.0,26.0,18.0,0.0,0.0,170.0,246.0,207.0,25.933333333333334,38.7156613134874,Good
Uttar Pradesh,Mirzapur,Rajgarh,82.8369,24.8761,2023,7.72,349.0,0.0,122.0,35.0,0.78,14.0,14.0,32.0,12.0,19.0,2.0,0.0,130.0,185.0,122.0,9.694444444444445,71.87311785259531,Poor
Uttar Pradesh,Mirzapur,Sagaha,82.957,24.9877,2023,7.65,483.0,0.0,244.0,35.0,0.34,7.0,0.0,40.0,24.0,28.0,2.0,0.0,200.0,286.0,244.0,13.416666666666666,36.223682338101966,Good
Uttar Pradesh,Moradabad,Block Office,78.7831,28.4618,2023,7.91,917.0,0.0,329.0,71.0,0.47,46.0,51.0,48.0,43.0,70.0,6.0,5.0,300.0,497.0,329.0,12.73611111111111,53.3013348210596,Poor
Uttar Pradesh,Moradabad,Block Office,78.8268,28.9514,2023,7.62,347.0,0.0,195.0,14.0,0.42,0.0,0.0,40.0,12.0,15.0,2.0,0.0,150.0,209.0,195.0,23.133333333333333,41.20982114943025,Good
Uttar Pradesh,Moradabad,Block Office,78.7983,28.6096,2023,7.87,434.0,0.0,268.0,7.0,0.52,0.0,0.0,44.0,22.0,14.0,4.0,0.0,200.0,275.0,268.0,54.25,52.32009508511304,Poor
Uttar Pradesh,Moradabad,Block Office,78.6333,28.9867,2023,7.9,412.0,0.0,244.0,7.0,0.28,6.0,0.0,44.0,17.0,14.0,3.0,4.0,180.0,257.0,244.0,51.5,32.1771364503714,Good
Uttar Pradesh,Moradabad,Pathanagi,78.5537,29.0595,2023,7.7,506.0,0.0,293.0,14.0,0.31,9.0,0.0,72.0,14.0,13.0,2.0,4.71,240.0,316.0,293.0,33.733333333333334,33.76234058150692,Good
Uttar Pradesh,Moradabad,Block Office,78.7879,28.6866,2023,7.9,850.0,0.0,354.0,78.0,0.25,49.0,0.0,40.0,55.0,50.0,13.0,7.0,330.0,481.0,354.0,10.759493670886076,34.06360514882654,Good
Uttar Pradesh,Moradabad,Faridpur Hazi,78.8428,29.0631,2023,7.5,1342.0,0.0,598.0,92.0,0.32,51.0,0.0,20.0,107.0,83.0,2.0,0.0,495.0,741.0,598.0,14.43010752688172,42.81729805194105,Good
Uttar Pradesh,Moradabad,Naronda,78.7002,28.6821,2023,7.71,649.0,0.0,256.0,64.0,0.51,26.0,0.0,44.0,28.0,43.0,8.0,6.43,225.0,346.0,256.0,9.984615384615385,51.29659116635583,Poor
Uttar Pradesh,Moradabad,Block Office,78.8797,28.8231,2023,7.92,349.0,0.0,153.0,35.0,0.3,5.0,0.0,40.0,10.0,18.0,3.0,0.0,140.0,193.0,153.0,9.694444444444445,33.008100561670574,Good
Uttar Pradesh,Moradabad,Manoharpur,78.7062,28.8144,2023,7.9,240.0,0.0,195.0,7.0,0.6,8.0,0.0,32.0,14.0,15.0,4.0,0.0,140.0,210.0,195.0,30.0,57.88320594228053,Poor
Uttar Pradesh,Moradabad,Block Office,78.5795,28.4835,2023,7.94,351.0,0.0,195.0,14.0,0.56,5.0,0.0,36.0,17.0,10.0,3.0,5.0,160.0,214.0,195.0,23.4,55.247218059703116,Poor
Uttar Pradesh,Moradabad,Bahpur,78.6901,29.2007,2023,7.7,562.0,0.0,342.0,14.0,0.39,0.0,0.0,84.0,1.0,43.0,2.0,3.97,215.0,356.0,342.0,37.46666666666667,39.45601828394011,Good
Uttar Pradesh,Muzaffarnagar,In Block Office,77.4722,29.2897,2023,7.9,780.0,0.0,329.0,78.0,1.0,23.0,15.0,57.0,33.0,65.0,5.0,11.0,280.0,445.0,329.0,9.873417721518987,94.5612082565214,Very Poor
Uttar Pradesh,Muzaffarnagar,In Road Side,77.4388,29.2848,2023,7.86,854.0,0.0,512.0,14.0,0.8,8.0,7.0,20.0,49.0,100.0,5.0,20.61,250.0,541.0,512.0,56.93333333333333,78.70263742002872,Very Poor
Uttar Pradesh,Muzaffarnagar,In Road Side Engineering Work Shope,77.4788,29.2857,2023,8.09,698.0,0.0,317.0,57.0,0.86,23.0,0.0,32.0,24.0,89.0,5.0,10.15,180.0,397.0,317.0,12.03448275862069,82.20578973468882,Very Poor
Uttar Pradesh,Muzaffarnagar,Near Kishan Briks,77.4623,29.2935,2023,7.98,478.0,0.0,293.0,14.0,0.47,0.0,0.0,40.0,24.0,25.0,3.0,13.08,200.0,307.0,293.0,31.866666666666667,49.130627755797285,Good
Uttar Pradesh,Muzaffarnagar,Near Temple,77.4969,29.299,2023,7.75,622.0,0.0,342.0,21.0,0.39,10.0,14.0,24.0,17.0,96.0,5.0,16.2,130.0,387.0,342.0,28.272727272727273,40.91974890726387,Good
Uttar Pradesh,Muzaffarnagar,In Block Office,77.5856,29.5458,2023,7.86,315.0,0.0,171.0,7.0,1.0,17.0,0.0,29.0,14.0,14.0,4.0,0.0,130.0,195.0,171.0,39.375,90.54033355253938,Very Poor
Uttar Pradesh,Muzaffarnagar,Near Pump House,77.6729,29.5624,2023,7.67,721.0,0.0,415.0,7.0,0.0,17.0,15.0,32.0,54.0,31.0,8.0,3.63,300.0,454.0,415.0,90.125,12.18242776082824,Excellent
Uttar Pradesh,Muzaffarnagar,Bypass Road,77.9596,29.2951,2023,7.7,562.0,0.0,232.0,57.0,0.1,18.0,0.0,50.0,23.0,27.0,6.0,0.0,220.0,307.0,232.0,9.689655172413794,16.90105811834971,Excellent
Uttar Pradesh,Muzaffarnagar,In Block Office,77.8558,29.3303,2023,7.92,488.0,0.0,293.0,7.0,0.89,13.0,0.0,50.0,21.0,17.0,7.0,8.0,210.0,313.0,293.0,61.0,83.27737308509147,Very Poor
Uttar Pradesh,Muzaffarnagar,In Block Office,77.7292,29.2669,2023,7.6,745.0,0.0,305.0,71.0,0.49,34.0,0.0,43.0,45.0,45.0,7.0,12.0,290.0,410.0,305.0,10.347222222222221,50.77534147629879,Poor
Uttar Pradesh,Muzaffarnagar,Bhokarbedi,77.9359,29.5099,2023,7.39,951.0,0.0,451.0,57.0,0.0,28.0,10.0,78.0,45.0,53.0,9.0,0.0,380.0,546.0,451.0,16.396551724137932,10.4664256598042,Excellent
Uttar Pradesh,Muzaffarnagar,Dhara Singh House,77.8259,29.4316,2023,8.02,464.0,0.0,220.0,28.0,0.14,30.0,0.0,46.0,22.0,15.0,5.0,6.75,205.0,278.0,220.0,16.0,21.993263187399606,Excellent
Uttar Pradesh,Muzaffarnagar,In Block Office,77.945,29.4689,2023,7.75,595.0,0.0,293.0,21.0,0.38,37.0,23.0,43.0,45.0,12.0,4.0,0.0,290.0,374.0,293.0,27.045454545454547,43.408362411074826,Good
Uttar Pradesh,Muzaffarnagar,In Block Office,77.7219,29.4625,2023,8.01,428.0,0.0,244.0,7.0,0.93,23.0,0.0,36.0,26.0,13.0,4.0,7.0,195.0,274.0,244.0,53.5,87.27193425974838,Very Poor
Uttar Pradesh,Muzaffarnagar,In Block Office,77.8389,29.6492,2023,7.04,418.0,0.0,232.0,14.0,0.5,20.0,0.0,32.0,29.0,10.0,4.0,8.0,200.0,266.0,232.0,27.866666666666667,45.730138315419524,Good
Uttar Pradesh,Muzaffarnagar,Ismile Auto Mobile,77.8441,29.662,2023,7.62,400.0,0.0,195.0,14.0,0.29,20.0,0.0,28.0,22.0,13.0,5.0,9.9,160.0,229.0,195.0,26.666666666666668,31.30411712071065,Good
Uttar Pradesh,Muzaffarnagar,Near Rathi Electricals,77.8151,29.6301,2023,7.53,500.0,0.0,232.0,14.0,0.0,38.0,9.0,44.0,24.0,14.0,5.0,5.8,210.0,293.0,232.0,33.333333333333336,7.841083884043599,Excellent
Uttar Pradesh,Muzaffarnagar,On Bypass Road,77.8201,29.6557,2023,7.84,387.0,0.0,220.0,4.0,0.25,25.0,0.0,46.0,18.0,6.0,4.0,6.8,190.0,249.0,220.0,77.4,29.417447902629394,Good
Uttar Pradesh,Muzaffarnagar,Sanjivini Clinic,77.8475,29.6588,2023,7.91,416.0,0.0,220.0,7.0,0.38,23.0,0.0,40.0,18.0,13.0,3.0,4.42,175.0,250.0,220.0,52.0,40.49650330426158,Good
Uttar Pradesh,Muzaffarnagar,On Rosd Side,77.8253,29.5712,2023,7.83,415.0,0.0,220.0,7.0,0.18,24.0,0.0,50.0,19.0,6.0,4.0,29.96,205.0,251.0,220.0,51.875,23.772081954311712,Excellent
Uttar Pradesh,Muzaffarnagar,In Block Office,77.5517,29.3514,2023,7.88,398.0,0.0,232.0,7.0,0.99,12.0,0.0,29.0,24.0,21.0,4.0,5.0,170.0,251.0,232.0,49.75,91.00108183572483,Very Poor
Uttar Pradesh,Pilibhit,Balliya,79.7139,28.8263,2023,7.82,577.0,0.0,268.0,28.0,0.34,16.0,0.0,60.0,18.0,18.0,2.0,0.0,225.0,312.0,268.0,19.896551724137932,37.18746590627325,Good
Uttar Pradesh,Pilibhit,Block Office,79.7281,28.7497,2023,8.38,500.0,24.0,201.0,7.0,0.38,18.0,0.0,36.0,29.0,14.0,3.0,0.0,210.0,250.0,225.0,62.5,44.53843346737244,Good
Uttar Pradesh,Pilibhit,Majhola,79.8813,28.816,2023,8.29,612.0,0.0,342.0,14.0,0.42,9.0,0.0,48.0,26.0,44.0,3.0,0.0,230.0,365.0,342.0,40.8,47.577615649155334,Good
Uttar Pradesh,Pilibhit,Block Office,79.8067,28.4551,2023,8.12,588.0,0.0,268.0,14.0,0.17,38.0,0.0,40.0,38.0,12.0,4.0,4.0,260.0,320.0,268.0,39.2,26.73755538546125,Good
Uttar Pradesh,Pilibhit,Bhopatpur,79.8248,28.4567,2023,8.15,518.0,0.0,268.0,14.0,0.4,0.0,0.0,36.0,24.0,29.0,4.0,0.0,190.0,282.0,268.0,34.53333333333333,44.347860045925465,Good
Uttar Pradesh,Pilibhit,Galra Machuapur,79.8088,28.4786,2023,8.1,574.0,0.0,293.0,14.0,0.33,0.0,0.0,44.0,24.0,28.0,3.0,5.58,210.0,307.0,293.0,38.266666666666666,38.47790241378195,Good
Uttar Pradesh,Pilibhit,Ghazipur Kunda,79.793,28.4673,2023,8.14,537.0,0.0,281.0,14.0,0.29,0.0,0.0,32.0,24.0,37.0,3.0,3.75,180.0,295.0,281.0,35.8,35.1815813020839,Good
Uttar Pradesh,Pilibhit,Mohammad Jamkhadia,79.8051,28.437,2023,7.92,540.0,0.0,244.0,21.0,0.19,34.0,0.0,52.0,24.0,16.0,2.0,0.0,230.0,299.0,244.0,24.545454545454547,25.8684267833849,Good
Uttar Pradesh,Pilibhit,Paint Bojhi,79.906,28.4347,2023,7.93,420.0,0.0,214.0,14.0,0.24,0.0,0.0,44.0,17.0,10.0,3.0,0.0,180.0,228.0,214.0,28.0,29.001720587759674,Good
Uttar Pradesh,Pilibhit,Block Office,79.9411,28.2456,2023,7.99,400.0,0.0,177.0,21.0,0.38,13.0,0.0,48.0,14.0,6.0,4.0,0.0,180.0,211.0,177.0,18.181818181818183,40.66452204098794,Good
Uttar Pradesh,Pilibhit,Block Office,79.8151,28.2872,2023,8.26,512.0,0.0,268.0,14.0,0.23,0.0,0.0,48.0,24.0,12.0,3.0,0.0,220.0,282.0,268.0,34.13333333333333,31.23994221584967,Good
Uttar Pradesh,Pilibhit,Churra Sakatpur,79.7193,28.3033,2023,8.2,400.0,0.0,183.0,14.0,0.23,24.0,0.0,36.0,12.0,26.0,2.0,0.0,140.0,221.0,183.0,26.666666666666668,29.27748089134208,Good
Uttar Pradesh,Pilibhit,Block Office,79.7567,28.6087,2023,7.91,804.0,0.0,415.0,21.0,0.16,21.0,0.0,36.0,36.0,68.0,4.0,0.0,240.0,457.0,415.0,36.54545454545455,24.735311937386133,Excellent
Uttar Pradesh,Pilibhit,Mathana,80.0082,28.6417,2023,8.42,547.0,6.0,287.0,7.0,0.14,21.0,0.0,64.0,26.0,5.0,9.0,4.53,270.0,321.0,293.0,68.375,25.44371705171466,Good
Uttar Pradesh,Pilibhit,Sarai Sunderpur,79.8698,28.5735,2023,8.08,360.0,0.0,195.0,7.0,0.3,7.0,0.0,36.0,17.0,8.0,3.0,0.0,160.0,209.0,195.0,45.0,34.703859463771714,Good
Uttar Pradesh,Pilibhit,Block Office,79.819,28.6327,2023,8.28,509.0,0.0,268.0,14.0,0.31,0.0,0.0,36.0,34.0,8.0,4.0,0.0,230.0,282.0,268.0,33.93333333333333,38.71884668873101,Good
Uttar Pradesh,Pilibhit,"Adjacent To Gp Office, Madho Tanda",80.1224,28.6201,2023,8.2,1536.0,0.0,415.0,107.0,0.28,112.0,128.0,116.0,38.0,88.0,82.0,7.54,450.0,762.0,415.0,14.222222222222221,44.09378287341989,Good
Uttar Pradesh,Pilibhit,"Babanpur, Tila No.4",80.2897,28.7029,2023,7.69,532.0,0.0,299.0,7.0,0.17,0.0,0.0,56.0,26.0,4.0,7.0,0.0,250.0,306.0,299.0,66.5,23.011861382722973,Excellent
Uttar Pradesh,Pilibhit,Block Office,80.1506,28.5085,2023,7.8,501.0,0.0,189.0,36.0,0.33,31.0,0.0,44.0,19.0,26.0,3.0,0.0,190.0,256.0,189.0,13.54054054054054,35.888291163121636,Good
Uttar Pradesh,Pilibhit,Dhanara Ghat (Haripur Range),80.2975,28.5696,2023,7.75,508.0,0.0,262.0,7.0,0.14,11.0,0.0,44.0,25.0,7.0,4.0,0.0,215.0,280.0,262.0,63.5,20.53073394495413,Excellent
Uttar Pradesh,Pilibhit,"Purania T.Mahrajpur, Ssb Campus",80.1507,28.7052,2023,7.98,330.0,0.0,146.0,7.0,0.24,28.0,0.0,36.0,14.0,3.0,2.0,0.0,150.0,181.0,146.0,41.25,28.73525533910457,Good
Uttar Pradesh,Pilibhit,Raipur,80.0034,28.5732,2023,8.02,512.0,0.0,268.0,7.0,0.4,23.0,0.0,48.0,29.0,5.0,6.0,0.0,240.0,298.0,268.0,64.0,44.230899427548806,Good
Uttar Pradesh,Pilibhit,Sabalpur Khas,80.1688,28.4375,2023,8.09,418.0,0.0,214.0,7.0,0.16,8.0,0.0,48.0,17.0,6.0,1.0,0.0,190.0,229.0,214.0,52.25,23.516533166593,Excellent
Uttar Pradesh,Pratapgarh,Block Office,82.0999,25.9072,2023,8.45,1550.0,48.0,659.0,57.0,2.4,94.0,0.0,20.0,29.0,305.0,4.0,28.0,170.0,858.0,707.0,26.724137931034484,213.38050000539033,Unsafe
Uttar Pradesh,Pratapgarh,Jilla Panchayat Office,81.5822,25.7992,2023,8.17,765.0,0.0,403.0,35.0,0.62,21.0,16.0,28.0,31.0,96.0,5.0,33.71,200.0,475.0,403.0,21.25,64.38639317418735,Poor
Uttar Pradesh,Pratapgarh,Block Office,82.1056,25.7456,2023,8.12,881.0,0.0,512.0,28.0,1.6,10.0,0.0,32.0,41.0,99.0,9.0,30.0,250.0,550.0,512.0,30.379310344827587,145.5490523830572,Unsafe
Uttar Pradesh,Pratapgarh,Muar,82.0086,25.7528,2023,8.07,627.0,0.0,342.0,14.0,0.93,18.0,5.0,40.0,34.0,39.0,3.0,14.06,240.0,379.0,342.0,41.8,89.06841857813137,Very Poor
Uttar Pradesh,Pratapgarh,Block Office,81.3692,25.8017,2023,8.09,740.0,0.0,439.0,21.0,1.07,0.0,0.0,24.0,50.0,56.0,2.0,0.0,270.0,460.0,439.0,33.63636363636363,102.07808029409544,Unsafe
Uttar Pradesh,Pratapgarh,Bhadchak,81.435,25.7561,2023,8.17,710.0,0.0,403.0,14.0,1.36,17.0,5.0,40.0,48.0,28.0,3.0,21.88,300.0,439.0,403.0,47.333333333333336,126.71313283766415,Unsafe
Uttar Pradesh,Pratapgarh,Ramapur,81.5836,25.6472,2023,8.02,683.0,0.0,378.0,28.0,1.42,22.0,0.0,48.0,46.0,29.0,2.0,8.38,310.0,428.0,378.0,23.551724137931036,130.41258260653953,Unsafe
Uttar Pradesh,Pratapgarh,Block Office,81.759,25.8959,2023,7.99,729.0,0.0,439.0,21.0,0.88,5.0,0.0,28.0,43.0,64.0,4.0,23.0,250.0,465.0,439.0,33.13636363636363,85.16074235384168,Very Poor
Uttar Pradesh,Pratapgarh,Block Office,81.8571,25.8016,2023,8.06,592.0,0.0,329.0,21.0,0.78,8.0,5.0,28.0,31.0,50.0,3.0,7.0,200.0,363.0,329.0,26.90909090909091,76.0725993045299,Very Poor
Uttar Pradesh,Pratapgarh,Wari Kalan,82.1419,26.0244,2023,7.93,625.0,0.0,366.0,14.0,0.42,5.0,0.0,52.0,31.0,30.0,3.0,11.94,260.0,385.0,366.0,41.666666666666664,45.844336937655655,Good
Uttar Pradesh,Pratapgarh,Bhogipur Katar,82.3039,25.8936,2023,8.03,1018.0,0.0,488.0,71.0,0.87,51.0,0.0,28.0,53.0,115.0,2.0,22.67,290.0,610.0,488.0,14.13888888888889,86.05592125831454,Very Poor
Uttar Pradesh,Pratapgarh,Block Office,82.1983,25.9224,2023,7.94,551.0,0.0,317.0,21.0,0.39,6.0,5.0,28.0,34.0,39.0,5.0,10.0,210.0,349.0,317.0,25.045454545454547,43.36285308044383,Good
Uttar Pradesh,Pratapgarh,Block Office,81.98,25.9078,2023,7.96,750.0,0.0,439.0,21.0,0.83,5.0,6.0,40.0,36.0,72.0,5.0,30.0,250.0,471.0,439.0,34.09090909090909,80.64537744765109,Very Poor
Uttar Pradesh,Pratapgarh,Tonipur,81.8925,25.8892,2023,8.44,2126.0,72.0,976.0,92.0,5.0,88.0,14.0,16.0,22.0,455.0,2.0,83.85,130.0,1242.0,1048.0,22.86021505376344,428.7167448860909,Unsafe
Uttar Pradesh,Pratapgarh,Block Office,81.8838,26.0377,2023,7.94,879.0,0.0,525.0,14.0,0.69,5.0,5.0,32.0,65.0,53.0,5.0,14.0,350.0,549.0,525.0,58.6,71.8470028664484,Poor
Uttar Pradesh,Pratapgarh,Bashuapur,81.7108,26.0158,2023,8.16,800.0,0.0,427.0,35.0,1.68,19.0,17.0,32.0,26.0,108.0,3.0,9.55,190.0,498.0,427.0,22.22222222222222,151.4440240000671,Unsafe
State,District,Location,Longitude,Latitude,Year,7.687006816096474,1298.0953535618323,5.5846385739563535,344.37944819450814,187.26122288485485,0.7374434759813882,79.2510649452782,32.769971819909564,65.49787010944361,42.56897568648011,138.05393538239727,14.330340171724455,8.225245609436437,338.48004456386394,649.2463464185072,349.9640867684645,6.8951817781178395,73.98911911212811,Poor
Uttar Pradesh,Pratapgarh,Block Office,81.6545,26.0554,2023,8.12,1829.0,0.0,610.0,43.0,0.31,312.0,0.0,24.0,29.0,307.0,5.0,17.0,180.0,965.0,610.0,41.56818181818182,39.38530870319861,Good
Uttar Pradesh,Pratapgarh,Block Office,81.4946,25.8601,2023,8.43,1175.0,60.0,500.0,35.0,1.0,39.0,0.0,12.0,10.0,240.0,2.0,28.0,70.0,634.0,560.0,32.638888888888886,94.99811608577065,Very Poor
Uttar Pradesh,Prayagraj,Dunnaiya,82.0017,25.6378,2023,8.43,1336.0,48.0,415.0,99.0,2.04,140.0,0.0,12.0,5.0,295.0,0.0,15.23,50.0,702.0,463.0,13.36,180.55330695673737,Unsafe
Uttar Pradesh,Prayagraj,Ashrave Kalan,81.7261,25.3753,2023,7.79,956.0,0.0,537.0,43.0,0.95,0.0,19.0,56.0,36.0,100.0,3.0,12.97,290.0,599.0,537.0,21.727272727272727,90.63533811034807,Very Poor
Uttar Pradesh,Prayagraj,Ajbaiya,81.9033,25.3628,2023,7.69,693.0,0.0,366.0,21.0,0.59,6.0,8.0,32.0,53.0,22.0,2.0,8.22,300.0,401.0,366.0,31.5,60.46039653534669,Poor
Uttar Pradesh,Prayagraj,Bhirpur,81.9933,25.2631,2023,7.56,474.0,0.0,207.0,43.0,0.42,15.0,15.0,24.0,36.0,21.0,1.0,0.0,210.0,280.0,207.0,10.772727272727273,43.66919130937879,Good
Uttar Pradesh,Prayagraj,Badokhar Korao,81.945,24.9042,2023,7.91,801.0,0.0,439.0,35.0,0.6,13.0,6.0,52.0,46.0,55.0,1.0,3.63,320.0,493.0,439.0,22.25,62.60680922246539,Poor
Uttar Pradesh,Prayagraj,Dhao,82.1253,25.0003,2023,7.91,396.0,0.0,159.0,21.0,0.36,14.0,0.0,24.0,12.0,27.0,4.0,0.0,110.0,194.0,159.0,18.0,37.82506818745352,Good
Uttar Pradesh,Prayagraj,Jamuaa Dhush,82.0222,24.8981,2023,8.16,799.0,0.0,366.0,57.0,0.67,13.0,30.0,88.0,36.0,23.0,1.0,4.99,370.0,466.0,366.0,13.775862068965518,70.50080890623371,Poor
Uttar Pradesh,Prayagraj,Shivpur,82.1353,24.8939,2023,8.08,1129.0,0.0,525.0,78.0,1.4,37.0,18.0,32.0,29.0,190.0,0.0,5.84,200.0,658.0,525.0,14.291139240506329,128.74421457756122,Unsafe
Uttar Pradesh,Prayagraj,Kachara,81.8856,25.1253,2023,7.9,450.0,0.0,171.0,28.0,0.43,60.0,0.0,48.0,19.0,17.0,3.0,0.0,200.0,259.0,171.0,15.517241379310345,44.83831434146552,Good
Uttar Pradesh,Prayagraj,Chanethu,82.2875,25.5078,2023,7.97,1690.0,0.0,586.0,135.0,0.6,145.0,22.0,40.0,58.0,240.0,3.0,23.44,340.0,888.0,586.0,12.426470588235293,65.9933576376536,Poor
Uttar Pradesh,Prayagraj,Rajrooppur,81.7856,25.4364,2023,7.69,855.0,0.0,366.0,64.0,0.43,29.0,24.0,76.0,36.0,43.0,3.0,8.29,340.0,483.0,366.0,13.153846153846153,47.28722567801148,Good
Uttar Pradesh,Prayagraj,Senri,82.0069,25.4972,2023,7.98,594.0,0.0,329.0,7.0,0.78,22.0,18.0,56.0,41.0,6.0,1.0,8.9,310.0,376.0,329.0,74.25,77.55858676786082,Very Poor
Uttar Pradesh,Prayagraj,Gadaya Lonipara,81.7031,25.0975,2023,7.94,1533.0,0.0,512.0,213.0,1.56,82.0,0.0,40.0,53.0,230.0,0.0,5.5,320.0,807.0,512.0,7.163551401869159,143.32486335557738,Unsafe
Uttar Pradesh,Prayagraj,Pratappur,81.5556,25.2878,2023,8.13,947.0,0.0,427.0,64.0,2.85,40.0,13.0,16.0,17.0,176.0,1.0,11.66,110.0,544.0,427.0,14.569230769230769,246.62506237789447,Unsafe
Uttar Pradesh,Prayagraj,Faizullapur,81.9317,25.4903,2023,7.91,1316.0,0.0,451.0,135.0,0.63,55.0,97.0,56.0,96.0,81.0,3.0,20.47,540.0,738.0,451.0,9.676470588235293,74.34789933531458,Poor
Uttar Pradesh,Raebareli,Block Office,81.3077,26.2827,2023,7.98,799.0,0.0,451.0,14.0,0.69,0.0,8.0,48.0,48.0,33.0,6.0,5.0,320.0,473.0,451.0,53.266666666666666,70.61234189913887,Poor
Uttar Pradesh,Raebareli,Block Office,81.5179,26.2665,2023,7.97,992.0,0.0,543.0,21.0,0.96,14.0,0.0,28.0,26.0,141.0,4.0,25.0,180.0,578.0,543.0,45.09090909090909,90.4054927284684,Very Poor
Uttar Pradesh,Raebareli,Block Office,81.5184,26.1597,2023,8.11,1577.0,0.0,671.0,128.0,2.21,44.0,0.0,48.0,24.0,255.0,5.0,66.0,220.0,843.0,671.0,12.224806201550388,195.48821030843368,Unsafe
Uttar Pradesh,Raebareli,"Pakra Girifta, Pure Baisanpurwa",81.1582,26.1485,2023,8.14,1022.0,0.0,488.0,50.0,1.19,28.0,0.0,32.0,50.0,98.0,6.0,38.71,290.0,566.0,488.0,20.03921568627451,112.83329057018724,Unsafe
Uttar Pradesh,Raebareli,"Majare Tera, Baraula",81.0421,26.3979,2023,7.92,487.0,0.0,268.0,7.0,0.37,0.0,9.0,52.0,14.0,23.0,3.0,3.53,190.0,284.0,268.0,60.875,40.038920751625184,Good
Uttar Pradesh,Raebareli,Block Office,81.1618,26.3447,2023,7.99,796.0,0.0,268.0,99.0,1.0,28.0,0.0,60.0,55.0,6.0,3.0,9.0,380.0,395.0,268.0,7.96,96.59448355415647,Very Poor
Uttar Pradesh,Raebareli,Block Office,80.9276,26.2917,2023,7.73,1414.0,0.0,476.0,178.0,0.4,44.0,10.0,132.0,50.0,67.0,11.0,0.0,540.0,708.0,476.0,7.899441340782123,47.6599804631117,Good
Uttar Pradesh,Raebareli,Block Office,80.9758,26.1705,2023,8.03,1689.0,0.0,659.0,170.0,1.51,53.0,8.0,68.0,89.0,135.0,6.0,68.0,540.0,890.0,659.0,9.87719298245614,144.31437782018156,Unsafe
Uttar Pradesh,Raebareli,Block Office,81.2744,26.3847,2023,8.01,1051.0,0.0,500.0,36.0,0.81,39.0,12.0,56.0,48.0,77.0,5.0,38.0,340.0,587.0,500.0,28.405405405405407,81.40876177334094,Very Poor
Uttar Pradesh,Raebareli,"Korchandamau, Bhadokhar",81.3103,26.1534,2023,7.96,679.0,0.0,342.0,21.0,0.67,22.0,6.0,48.0,34.0,35.0,3.0,7.37,260.0,391.0,342.0,30.863636363636363,67.13988094596392,Poor
Uttar Pradesh,Raebareli,"Rajapur, Bhojpur",80.7413,26.1434,2023,7.82,792.0,0.0,427.0,14.0,0.7,11.0,17.0,60.0,53.0,9.0,5.0,16.05,370.0,469.0,427.0,52.8,71.4272714477541,Poor
Uttar Pradesh,Raebareli,Block Office,80.8282,26.1546,2023,8.02,1101.0,0.0,549.0,36.0,2.04,36.0,0.0,12.0,17.0,205.0,1.0,32.0,100.0,621.0,549.0,29.756756756756758,178.81962397179788,Unsafe
Uttar Pradesh,Raebareli,"Sekhapur, Guru Buxaganj",81.0258,26.2721,2023,8.04,642.0,0.0,305.0,7.0,1.99,44.0,8.0,24.0,24.0,72.0,3.0,15.85,160.0,364.0,305.0,80.25,175.14182421352348,Unsafe
Uttar Pradesh,Raebareli,Chandi Singh Ka Purwa,81.3026,26.5335,2023,8.09,525.0,0.0,281.0,7.0,0.72,11.0,10.0,24.0,31.0,30.0,5.0,11.7,190.0,309.0,281.0,65.625,71.26812037406373,Poor
Uttar Pradesh,Raebareli,Block Office,81.2959,25.904,2023,7.6,1264.0,0.0,561.0,92.0,0.87,23.0,13.0,48.0,62.0,109.0,6.0,5.0,380.0,689.0,561.0,13.591397849462366,85.29675353454772,Very Poor
Uttar Pradesh,Rampur,Faiznagar,79.2814,28.8215,2023,8.0,560.0,0.0,329.0,14.0,0.62,10.0,0.0,44.0,26.0,36.0,2.0,37.38,220.0,353.0,329.0,37.333333333333336,62.05848866417275,Poor
Uttar Pradesh,Rampur,Kajarhai,79.1405,28.8277,2023,7.9,661.0,0.0,366.0,14.0,0.3,34.0,0.0,36.0,46.0,35.0,3.0,0.0,280.0,414.0,366.0,44.06666666666667,37.016828016688414,Good
Uttar Pradesh,Rampur,Majra Ladauri,79,28.6857,2023,8.01,445.0,0.0,238.0,14.0,0.35,24.0,0.0,36.0,2.0,64.0,2.0,3.27,100.0,276.0,238.0,29.666666666666668,37.1528703414224,Good
Uttar Pradesh,Rampur,Block Office,79.1681,28.6129,2023,7.81,750.0,0.0,451.0,7.0,0.3,23.0,0.0,28.0,53.0,43.0,16.0,0.0,290.0,481.0,451.0,93.75,37.168636466542324,Good
